0.5000130148250145,-2.0467360762063658e-05,0.16976410676929263
0.5000179842256701,-7.5701152473335155e-06,0.16937322936503255
0.500019056459966,-2.5888920289806467e-06,0.1688201510411506
0.5000196740236913,-2.0399543051724886e-06,0.16810373678486393
0.5000152937243796,-9.644337886801174e-06,0.1672229499405768
0.5000106236043168,-2.0821560901583436e-05,0.1661769888065192
0.4999997576495343,-4.076808001208288e-05,0.16496509596540498
0.4999896133627597,-6.283453175664019e-05,0.16358674639150236
0.4999749365426234,-9.180907466689426e-05,0.16204140114294394
0.49995871599977676,-0.00012471467037022588,0.16032868865718355
0.49994109267432113,-0.00016126855510452794,0.15844827763791583
0.49992461550032075,-0.00021579724100552364,0.1564023689986266
0.49992557075711286,-0.00024723192118824433,0.15418130483266815
0.49990330022646334,-0.0003066745734200925,0.15179657012270636
0.4999034894622511,-0.00032777025219487595,0.14924283133693889
0.49987199499194457,-0.0004149548671621325,0.14651697657003213
0.49987251096651375,-0.00043619226979788104,0.14362587197719454
0.4998339589348552,-0.0005060221374125834,0.1405492606776135
0.4998233673490756,-0.00053915502263523,0.13732352061332406
0.4997847404380389,-0.0006359581930218837,0.13392492631398564
0.49978913407731107,-0.0006654900673032871,0.13035610907041564
0.4997469110886354,-0.0007646202990110801,0.12662070654481802
0.49975287951743436,-0.0007909435575625575,0.12271469127123132
0.49970750596781877,-0.0008926320870942253,0.11864253119354497
0.49971533278805536,-0.0009157534857401442,0.11439943448583502
0.499667188655035,-0.0010201845493456095,0.10999063264534141
0.4996770848963955,-0.0010400779071693047,0.10541062785698649
0.4996264974617544,-0.0011473954858763108,0.10066535746440147
0.4996386150499746,-0.0011640103576154278,0.09574866816974423
0.4995858695701098,-0.0012743243439391184,0.09066715282257827
0.4995896975626804,-0.0013026062710571361,0.08541403825611607
0.49953609716054576,-0.0014148559614054793,0.07999656131529906
0.49949626251521717,-0.0015001161479222087,0.07440495023025728
0.4995080100968914,-0.0015099252413117367,0.06865091821123476
0.4990594546559445,-0.001263001276891668,0.06870598431290567
0.4985013903210617,-0.001109749934607705,0.06877114672105172
0.49791473639036476,-0.000983604753455288,0.06883024479618016
0.4974101124581268,-0.0007319877820594214,0.06888803846408567
0.4967998002595269,-0.0005972713890829645,0.06893865348287492
0.49630575665308685,-0.0003142100122124335,0.06898739670900929
0.4956769481364394,-0.00018677928066954675,0.06902970141803777
0.49502289828604307,-6.248806649247e-05,0.06906898226310745
0.494461924235224,0.00020572375842066342,0.06911001960724741
0.49379453570454895,0.0003302048418960824,0.06914345922392151
0.49325569305494754,0.000631623700777963,0.06917790527001062
0.49257973533210025,0.0007537274004285595,0.06920571283329334
0.4918812583717954,0.0008708584293357078,0.06923145112513773
0.49128611467118427,0.0011636068725597952,0.0692609506534517
0.4907327940745807,0.001472193932911583,0.0692881436451098
0.49006479332069547,0.001606822413533517,0.06930726688504452
0.48937604973327514,0.0017370248398005414,0.06932509181753042
0.48880292596619385,0.0020546820485100254,0.0693474833972793
0.48810027896179864,0.002164092116421603,0.06936205373331801
0.48738118100525474,0.002271229559321875,0.06937559523296537
0.48678962181914925,0.0025761754436710435,0.06939427064267818
0.48606746926132055,0.0026681321161774367,0.06940528647135578
0.4853349258136334,0.0027590076012083396,0.06941536498307545
0.4847337730166752,0.003059360856522449,0.0694313293044154
0.48400700359881277,0.003146861183167236,0.06943985879402384
0.483276027481447,0.0032258233414712116,0.06944775044764043
