-0.0007577677586873395,-0.0005016034792127899,-0.0002566218243932412
-0.001371079565780981,-0.0007328033978588937,-0.0003327845477544265
-0.001896505834499906,-0.0009370740164261741,-0.00046398567764017914
-0.002348072631260548,-0.0011180870298475487,-0.0006208511263295158
-0.002733636049607254,-0.0012786131272467772,-0.0008312599407509922
-0.0030649118042479885,-0.0014215504394157353,-0.0010586141153515766
-0.003346024855831503,-0.001548769555259773,-0.0013415484993195765
-0.0035875596727639606,-0.0016625810095873775,-0.0016292525758869272
-0.0037918523531029354,-0.001764217676352563,-0.00195648352060317
-0.003965351568993559,-0.0018552367312564255,-0.002300807708448974
-0.00411210958334171,-0.0019367670923259002,-0.0026599953088461198
-0.004597310488328777,-0.0021357835294045498,-0.003179842322654113
-0.00474870772433428,-0.0021749277319877435,-0.0034305172009542026
-0.00478175722343002,-0.0023886043096340245,-0.003937854120324216
-0.0048388402188008365,-0.0024113884861486695,-0.004166007989954718
-0.00491649829222506,-0.0024849668625587704,-0.004793572574658435
-0.004958020993264938,-0.002495368908355217,-0.005013376467784882
-0.005303924755578633,-0.0025097250756060943,-0.005570937011660525
-0.005271647126147671,-0.002520067335983124,-0.005859486168353551
-0.005294406214183569,-0.0025605104682466634,-0.006508346613570069
-0.005349600944412988,-0.0025505729401080176,-0.006726449756697916
-0.005354933337956122,-0.0025808369868869528,-0.00738135932389869
-0.00539490426203566,-0.0025679791779541898,-0.007586167935289574
-0.005385192880296546,-0.002591029928008753,-0.008245913321799988
-0.005412236875751758,-0.00257588317716366,-0.008437712239462951
-0.005389629564243101,-0.002593725440891181,-0.009101073680292268
-0.005405765079766483,-0.002576474696166237,-0.00928018036353508
-0.0053721479782285544,-0.002590474136009036,-0.009945950455902002
-0.005379110991874394,-0.0025710570742815517,-0.010112720526079498
-0.005336111336164197,-0.0025821512682592247,-0.010779716528470477
-0.005329392104220937,-0.002560213016517196,-0.01099789611844483
-0.0052790863642625365,-0.002569165624425546,-0.01165777661883258
-0.0051557463211149715,-0.0024956416347900507,-0.012176114586333412
-0.005319740260370528,-0.002466734170832274,-0.01247553373995341
-0.004905828769599311,-0.002207573026841513,-0.010947460470444113
-0.0045587268638824655,-0.002016622187312623,-0.01016387485031707
-0.004240196270730783,-0.0018356263309448773,-0.009582910256353454
-0.003942032600858247,-0.001685579325502826,-0.00852526783278891
-0.003673608846179686,-0.0015356141138655203,-0.008099825490605369
-0.0034180729861598698,-0.0014052365211560047,-0.00704209773349548
-0.00319158196046707,-0.0012745734193669604,-0.006788464445950489
-0.002981294225485817,-0.0011535972869705531,-0.0067242302339248355
-0.002779759571624462,-0.0010679344533560326,-0.00612551835624584
-0.002604366435373497,-0.0009686691793734649,-0.006175849747851905
-0.002429073210714371,-0.0008899363416985087,-0.005547906125800173
-0.002280527520579477,-0.0008018904922484078,-0.005737252814847874
-0.0021407824991162647,-0.0007183703893397859,-0.006122975589978178
-0.001999091623932232,-0.0006676674302771088,-0.005934581337467597
-0.0018734456842647222,-0.000628636639401594,-0.005495467889906579
-0.0017699757967499384,-0.0005624323607293205,-0.00578291793204449
-0.0016709212036444294,-0.0004986838998994828,-0.006273101566521694
-0.0015654459308883431,-0.00046740749086934027,-0.00612058162129283
-0.001487140028847109,-0.0004165912426011157,-0.006728143219612164
-0.0014104389941241929,-0.00036586281108161886,-0.007528142236564237
-0.0013248262373145876,-0.00034717416647098197,-0.007624286569563045
-0.0012669631620725206,-0.0003095201026128426,-0.008470366008958844
-0.0012085230999688596,-0.0002694125406856687,-0.009488065401904548
-0.0011373808072991918,-0.00025989340008538976,-0.009804067155649219
-0.0010968639883447364,-0.0002358034795246968,-0.010793297159675768
-0.0010542546097421486,-0.0002056233469887971,-0.011969541443114367
-0.0009933786899063682,-0.00020048136478052344,-0.012433846185660749
-0.000966120033676778,-0.00018537552182279482,-0.01350599192378919
-0.0009286590571358883,-0.00016587357726579162,-0.014762835391042494
-0.0008761478819945873,-0.0001626987740856077,-0.015320088568474118
-0.0008598092329810034,-0.00015265008931497826,-0.01643302124635238
-0.0008298727025234457,-0.00013949509295549842,-0.01771797150706088
-0.0007838600456610582,-0.0001377099303710034,-0.018324333381470326
-0.0007761154648511241,-0.0001306311924970523,-0.019443158354888482
-0.0007957207295707137,-0.00012265310152942895,-0.020720547792346826
-0.0007777011593991297,-0.00012116499440867425,-0.021338248554648824
-0.0007888398572035816,-0.00011580075433087333,-0.02242898261633807
-0.0008197614141886697,-0.00011037133649065361,-0.02366580376841809
-0.0007985566325488729,-0.00010930517008014905,-0.024274833621312254
-0.0008045464605442416,-0.0001063679423846787,-0.025320393662349183
-0.000803143042449096,-0.00010063984787424974,-0.026492044645964895
-0.0007850751276766973,-9.857819185544172e-05,-0.027081877247859844
-0.000789297974709076,-9.504654557278818e-05,-0.028069446971402873
-0.0008199441779054328,-9.216027363028703e-05,-0.029179245745379292
-0.0007962466293641629,-8.986866968795825e-05,-0.029740671934067837
-0.0007999171539476184,-8.860959620065238e-05,-0.03066624198763088
